<,2.38475,
>,0.0,
ENTR,0.01,
REW,-3.660333333333333,
lr,0.0002,
a,-0.3414046,
c,0.07686452,
;,9222.276298421937,
+,0.0,
<,2.2459,
>,0.0,
ENTR,0.01,
REW,-3.5536666666666665,
lr,0.0002,
a,0.3830869,
c,0.20021346,
;,8559.77678714533,
+,0.0,
<,2.41725,
>,0.0,
ENTR,0.01,
REW,-3.3909999999999996,
lr,0.0002,
a,-0.46334776,
c,0.043644212,
;,8339.095435844483,
+,0.0,
<,2.123,
>,0.0,
ENTR,0.01,
REW,-2.6478333333333333,
lr,0.0002,
a,-0.019109238,
c,0.031637397,
;,8563.834259516894,
+,0.0,
<,2.41725,
>,0.0,
ENTR,0.01,
REW,-3.7425,
lr,0.0002,
a,-0.11731547,
c,0.17182146,
;,9203.835875551702,
+,0.0,
<,2.41725,
>,0.0,
ENTR,0.01,
REW,-4.134833333333334,
lr,0.0002,
a,-0.35119283,
c,0.048184432,
;,8860.22886778814,
+,0.0,
<,2.41725,
>,0.0,
ENTR,0.01,
REW,-3.5471666666666666,
lr,0.0002,
a,0.16258052,
c,0.118869364,
;,8865.048672765957,
+,0.0,
<,2.41725,
>,0.0,
ENTR,0.01,
REW,-3.341833333333333,
lr,0.0002,
a,0.579199,
c,0.024186602,
;,8917.163157781546,
+,0.0,
<,2.28215,
>,0.0,
ENTR,0.01,
REW,-2.723,
lr,0.0002,
a,0.11389567,
c,0.15195057,
;,9773.08599716825,
+,0.0,
<,2.41725,
>,0.0,
ENTR,0.01,
REW,-3.824333333333333,
lr,0.0002,
a,-0.14770016,
c,0.11117635,
;,9578.919260810604,
+,0.0,
<,2.41725,
>,0.0,
ENTR,0.01,
REW,-3.2621666666666664,
lr,0.0002,
a,-0.13135356,
c,0.06190301,
;,9361.919554614211,
+,0.0,
<,2.3243,
>,0.0,
ENTR,0.01,
REW,-2.319666666666667,
lr,0.0002,
a,-0.38570568,
c,0.101868056,
;,8883.896559764928,
+,0.0,
<,2.2727,
>,0.0,
ENTR,0.01,
REW,-1.8803333333333334,
lr,0.0002,
a,0.049028523,
c,0.15552948,
;,8870.193901544179,
+,0.0,
<,2.15905,
>,0.0,
ENTR,0.01,
REW,-1.8176666666666665,
lr,0.0002,
a,-0.35658103,
c,0.07945027,
;,7880.042411275444,
+,0.0,
<,1.77275,
>,0.0,
ENTR,0.01,
REW,-0.6481666666666667,
lr,0.0002,
MAX REWD: -0.6481666666666667 REWD_ID: 32,
a,0.20358558,
c,0.082617596,
;,8623.517297316084,
+,0.0,
<,2.41725,
>,0.0,
ENTR,0.01,
REW,-2.0863333333333336,
lr,0.0002,
a,0.22093998,
c,0.064600535,
;,8285.82426649768,
+,0.0,
<,2.2148,
>,0.0,
ENTR,0.01,
REW,-2.772833333333333,
lr,0.0002,
a,0.06106003,
c,0.1445113,
;,8127.416153826676,
+,0.0,
<,2.15325,
>,0.0,
ENTR,0.01,
REW,-1.7925000000000002,
lr,0.0002,
a,-0.29602408,
c,0.20677349,
;,8050.572304901979,
+,0.0,
<,1.5973333333333333,
>,0.0,
ENTR,0.01,
REW,-0.3894999999999999,
lr,0.0002,
MAX REWD: -0.3894999999999999 REWD_ID: 36,
a,-0.49951747,
c,0.11763884,
;,7652.553461590961,
+,0.0,
<,1.6528,
>,0.0,
ENTR,0.01,
REW,-0.1028333333333333,
lr,0.0002,
MAX REWD: -0.1028333333333333 REWD_ID: 37,
a,0.2361043,
c,0.09958145,
;,7766.909143664754,
+,0.0,
<,1.7262666666666666,
>,0.0,
ENTR,0.01,
REW,-0.5251666666666666,
lr,0.0002,
a,0.07209654,
c,0.07342399,
;,8083.736810968232,
+,0.0,
<,1.5819777777777777,
>,0.0,
ENTR,0.01,
REW,-0.5890000000000001,
lr,0.0002,
a,0.13389859,
c,0.057248663,
;,8399.395581139148,
+,0.0,
<,1.6136666666666666,
>,0.0,
ENTR,0.01,
REW,-0.8735000000000002,
lr,0.0002,
a,-0.29727077,
c,0.07624777,
;,8127.851590863806,
+,0.0,
<,1.5444222222222221,
>,0.0,
ENTR,0.01,
REW,-0.6505,
lr,0.0002,
a,0.54783964,
c,0.07844053,
;,8070.7964705085205,
+,0.0,
<,1.755311111111111,
>,0.0,
ENTR,0.01,
REW,-0.7974999999999999,
lr,0.0002,
a,0.27894434,
c,0.047446497,
;,7829.405542142073,
+,0.0,
<,1.755311111111111,
>,0.0,
ENTR,0.01,
REW,-0.5941666666666665,
lr,0.0002,
a,-0.41569793,
c,0.16985023,
;,7662.358064243415,
+,0.0,
<,1.755311111111111,
>,0.0,
ENTR,0.01,
REW,-0.3171666666666665,
lr,0.0002,
a,0.28399834,
c,0.047287248,
;,7414.367154470593,
+,0.0,
<,1.755311111111111,
>,0.0,
ENTR,0.01,
REW,-0.1315,
lr,0.0002,
a,-0.37076172,
c,0.079718456,
;,7561.91539410583,
+,0.0,
<,1.57555,
>,0.0,
ENTR,0.01,
REW,-0.38833333333333314,
lr,0.0002,
a,-0.22861773,
c,0.10676046,
;,8630.59333102792,
+,0.0,
<,1.6388,
>,0.0,
ENTR,0.01,
REW,-0.7608333333333335,
lr,0.0002,
a,0.33088186,
c,0.16152693,
;,7979.853305168822,
+,0.0,
<,1.5301333333333333,
>,0.0,
ENTR,0.01,
REW,0.005500000000000031,
lr,0.0002,
MAX REWD: 0.005500000000000031 REWD_ID: 48,
a,-0.36162612,
c,0.13121954,
;,8097.436228072636,
+,0.0,
<,1.5229777777777778,
>,0.0,
ENTR,0.01,
REW,0.3471666666666667,
lr,0.0002,
MAX REWD: 0.3471666666666667 REWD_ID: 49,
a,-0.25744975,
c,0.097001776,
;,7836.89701048987,
+,0.0,
<,1.7262666666666666,
>,0.0,
ENTR,0.01,
REW,0.25483333333333336,
lr,0.0002,
a,0.3645268,
c,0.06883778,
;,7778.06869807491,
+,0.0,
<,1.7262666666666666,
>,0.0,
ENTR,0.01,
REW,-0.0524999999999999,
lr,0.0002,
a,-0.7729352,
c,0.084351644,
;,7690.141083627418,
+,0.0,
<,1.7262666666666666,
>,0.0,
ENTR,0.01,
REW,0.1471666666666667,
lr,0.0002,
a,0.18533008,
c,0.046425555,
;,7945.951352132528,
+,0.0,
<,1.6972888888888888,
>,0.0,
ENTR,0.01,
REW,-0.19866666666666666,
lr,0.0002,
a,0.03790485,
c,0.030327192,
;,7878.82869120172,
+,0.0,
<,1.7262666666666666,
>,0.0,
ENTR,0.01,
REW,-0.30766666666666664,
lr,0.0002,
a,-0.08082153,
c,0.13686188,
;,8025.799796796899,
+,0.0,
<,1.7262666666666666,
>,0.0,
ENTR,0.01,
REW,-0.6661666666666667,
lr,0.0002,
a,-0.22832128,
c,0.048262365,
;,8093.773267203377,
+,0.0,
<,1.7908,
>,0.0,
ENTR,0.01,
REW,-0.6376666666666666,
lr,0.0002,
a,0.30531105,
c,0.18608014,
;,7826.4821547705815,
+,0.0,
<,1.755311111111111,
>,0.0,
ENTR,0.01,
REW,-0.3016666666666667,
lr,0.0002,
a,-0.10116741,
c,0.05937315,
;,8065.693732225834,
+,0.0,
<,1.7908,
>,0.0,
ENTR,0.01,
REW,-0.5671666666666667,
lr,0.0002,
a,0.058362048,
c,0.10075648,
;,7733.090370980486,
+,0.0,
<,1.7262666666666666,
>,0.0,
ENTR,0.01,
REW,-0.032833333333333284,
lr,0.0002,
a,-0.0651924,
c,0.076974824,
;,7920.673860872598,
+,0.0,
<,1.51,
>,0.0,
ENTR,0.01,
REW,-0.47583333333333333,
lr,0.0002,
a,-0.36611065,
c,0.090392366,
;,7726.195893654703,
+,0.0,
<,1.6968,
>,0.0,
ENTR,0.001,
REW,-0.5721666666666666,
lr,0.000192,
a,0.67351943,
c,0.04602196,
;,8087.245617759341,
+,0.0,
<,1.7966888888888888,
>,0.0,
ENTR,0.001,
REW,-1.098833333333333,
lr,0.000192,
a,0.17354776,
c,0.08279534,
;,7914.928033103312,
+,0.0,
<,1.6630222222222222,
>,0.0,
ENTR,0.001,
REW,-0.9501666666666668,
lr,0.000192,
a,-0.1082278,
c,0.08090615,
;,7754.612104891182,
+,0.0,
<,1.514488888888889,
>,0.0,
ENTR,0.001,
REW,-0.7506666666666668,
lr,0.000192,
a,0.4382853,
c,0.106938876,
;,7623.732451866634,
+,0.0,
<,1.4482,
>,0.0,
ENTR,0.001,
REW,-0.6383333333333334,
lr,0.000192,
a,0.17682113,
c,0.060248375,
;,7891.7434181915,
+,0.0,
<,1.4556666666666667,
>,0.0,
ENTR,0.001,
REW,-0.8593333333333335,
lr,0.000192,
a,-0.11474708,
c,0.050731957,
;,8564.261103546745,
+,0.0,
<,1.5756,
>,0.0,
ENTR,0.001,
REW,-1.2853333333333334,
lr,0.000192,
a,-0.02646919,
c,0.05552237,
;,8656.74184187827,
+,0.0,
<,1.6640444444444444,
>,0.0,
ENTR,0.001,
REW,-0.9751666666666666,
lr,0.000192,
a,-0.16991141,
c,0.055798285,
;,8432.43366948453,
+,0.0,
<,1.6640444444444444,
>,0.0,
ENTR,0.001,
REW,-0.34199999999999986,
lr,0.000192,
a,-0.33654535,
c,0.10605661,
;,8656.263263250627,
+,0.0,
<,1.5518888888888889,
>,0.0,
ENTR,0.001,
REW,-0.7910000000000003,
lr,0.000192,
a,0.57226336,
c,0.14122003,
;,8585.042196376917,
+,0.0,
<,1.5350222222222223,
>,0.0,
ENTR,0.001,
REW,-0.8686666666666666,
lr,0.000192,
a,-0.069612466,
c,0.1256071,
;,8213.927990192762,
+,0.0,
<,1.7263333333333333,
>,0.0,
ENTR,0.001,
REW,-0.5388333333333334,
lr,0.000192,
a,0.22016266,
c,0.06748428,
;,8597.804965217007,
+,0.0,
<,1.6929555555555555,
>,0.0,
ENTR,0.001,
REW,-0.36633333333333323,
lr,0.000192,
a,0.4516344,
c,0.1260709,
;,8741.47370229405,
+,0.0,
<,1.5653333333333332,
>,0.0,
ENTR,0.001,
REW,-0.6926666666666667,
lr,0.000192,
a,-0.103959545,
c,0.12548795,
;,8143.884130612276,
+,0.0,
<,1.6036,
>,0.0,
ENTR,0.001,
REW,-0.5673333333333334,
lr,0.000192,
a,0.36429292,
c,0.03943624,
;,7824.415201782797,
+,0.0,
<,1.7263333333333333,
>,0.0,
ENTR,0.001,
REW,0.0013333333333334252,
lr,0.000192,
a,-0.045333587,
c,0.10045628,
;,8034.364150931668,
+,0.0,
<,1.6640444444444444,
>,0.0,
ENTR,0.001,
REW,0.32283333333333336,
lr,0.000192,
a,-0.15166461,
c,0.05309127,
;,8374.992811492153,
+,0.0,
<,1.5560222222222222,
>,0.0,
ENTR,0.001,
REW,-0.26583333333333337,
lr,0.000192,
a,-0.20951262,
c,0.025834793,
;,8157.513102234352,
+,0.0,
<,1.5328,
>,0.0,
ENTR,0.001,
REW,0.2750000000000001,
lr,0.000192,
a,0.547901,
c,0.09176991,
;,8058.346726148061,
+,0.0,
<,1.5053777777777777,
>,0.0,
ENTR,0.001,
REW,-0.3035,
lr,0.000192,
a,-0.4803497,
c,0.040727824,
;,8321.54065650027,
+,0.0,
<,1.5037333333333334,
>,0.0,
ENTR,0.001,
REW,-0.8028333333333334,
lr,0.000192,
a,0.4701857,
c,0.06924022,
;,7435.793415847354,
+,0.0,
<,1.4482,
>,0.0,
ENTR,0.001,
REW,-0.2643333333333333,
lr,0.000192,
a,0.09680694,
c,0.06269237,
;,7651.114055827758,
+,0.0,
<,1.4472,
>,0.0,
ENTR,0.001,
REW,-0.24933333333333338,
lr,0.000192,
a,-0.2276865,
c,0.060830124,
;,7928.603380871873,
+,0.0,
<,1.408111111111111,
>,0.0,
ENTR,0.001,
REW,-0.4933333333333333,
lr,0.000192,
a,-0.20380914,
c,0.070500486,
;,7979.872252378341,
+,0.0,
<,1.42975,
>,0.0,
ENTR,0.001,
REW,-0.5566666666666668,
lr,0.000192,
a,0.4409391,
c,0.061467886,
;,7957.274766850709,
+,0.0,
<,1.42975,
>,0.0,
ENTR,0.001,
REW,-0.7578333333333336,
lr,0.000192,
a,-0.7318274,
c,0.10375531,
;,8270.166608899897,
+,0.0,
<,1.4290222222222222,
>,0.0,
ENTR,0.001,
REW,-0.6283333333333334,
lr,0.000192,
a,-0.06742963,
c,0.080855325,
;,8483.543478193482,
+,0.0,
<,1.6402,
>,0.0,
ENTR,0.001,
REW,-0.9760000000000001,
lr,0.000192,
a,-0.09412952,
c,0.061731976,
;,8699.875237725722,
+,0.0,
<,1.6103777777777777,
>,0.0,
ENTR,0.001,
REW,-0.9613333333333334,
lr,0.000192,
a,-0.32455987,
c,0.069646224,
;,7985.267089679337,
+,0.0,
<,1.3974,
>,0.0,
ENTR,0.001,
REW,-0.5038333333333334,
lr,0.000192,
a,0.424543,
c,0.102509975,
;,8108.9864218525645,
+,0.0,
<,1.4894666666666667,
>,0.0,
ENTR,0.001,
REW,-0.478,
lr,0.000192,
a,0.08073619,
c,0.16443947,
;,7748.96263655687,
+,0.0,
<,1.4941111111111112,
>,0.0,
ENTR,0.001,
REW,0.15699999999999997,
lr,0.000192,
a,0.35083973,
c,0.05678457,
;,7783.347295934868,
+,0.0,
<,1.47845,
>,0.0,
ENTR,0.001,
REW,-0.5748333333333334,
lr,0.000192,
a,0.03308024,
c,0.04673297,
;,7407.539008302496,
+,0.0,
<,1.6136,
>,0.0,
ENTR,0.001,
REW,-0.22766666666666666,
lr,0.000192,
a,-0.09084688,
c,0.09704061,
;,7682.8778295317215,
+,0.0,
<,1.5073333333333334,
>,0.0,
ENTR,0.001,
REW,-0.28250000000000003,
lr,0.000192,
a,0.49682823,
c,0.039402924,
;,7872.887439324085,
+,0.0,
<,1.4543777777777778,
>,0.0,
ENTR,0.001,
REW,-0.31916666666666677,
lr,0.000192,
a,0.38359332,
c,0.09119077,
;,7840.621500117542,
+,0.0,
<,1.4591777777777777,
>,0.0,
ENTR,0.001,
REW,-0.14566666666666672,
lr,0.000192,
a,-0.3533252,
c,0.029321915,
;,7706.156831035932,
+,0.0,
<,1.4567333333333334,
>,0.0,
ENTR,0.001,
REW,-0.10899999999999997,
lr,0.000192,
a,-0.29238468,
c,0.053292185,
;,7818.087160016383,
+,0.0,
<,1.4110666666666667,
>,0.0,
ENTR,0.001,
REW,-0.28516666666666673,
lr,0.000192,
a,0.42015454,
c,0.16503246,
;,7760.995402615173,
+,0.0,
<,1.5428222222222223,
>,0.0,
ENTR,0.001,
REW,-0.2785000000000001,
lr,0.000192,
a,-0.18933563,
c,0.14338657,
;,7773.7665834444115,
+,0.0,
<,1.6224,
>,0.0,
ENTR,0.001,
REW,-0.14783333333333337,
lr,0.000192,
a,-0.16226617,
c,0.04965114,
;,8035.447756915277,
+,0.0,
<,1.6664222222222222,
>,0.0,
ENTR,0.001,
REW,-0.7223333333333334,
lr,0.000192,
a,-0.17129269,
c,0.05115645,
;,8462.668125524624,
+,0.0,
<,1.7523555555555557,
>,0.0,
ENTR,0.001,
REW,-1.0206666666666666,
lr,0.000192,
a,0.30585137,
c,0.02479192,
;,8294.352636502781,
+,0.0,
<,1.8798444444444444,
>,0.0,
ENTR,0.001,
REW,-0.6011666666666665,
lr,0.000192,
a,-0.33614135,
c,0.01836896,
;,8660.710895910535,
+,0.0,
<,1.7876,
>,0.0,
ENTR,0.001,
REW,-1.1113333333333333,
lr,0.000192,
a,0.047770187,
c,0.08736302,
;,8474.089319491732,
+,0.0,
<,1.7821333333333333,
>,0.0,
ENTR,0.001,
REW,-0.9390000000000001,
lr,0.000192,
a,-0.094298154,
c,0.04958373,
;,8490.286569120934,
+,0.0,
<,1.787088888888889,
>,0.0,
ENTR,0.001,
REW,-0.972,
lr,0.000192,
a,-0.09870469,
c,0.10378013,
;,8137.415273474459,
+,0.0,
<,1.6331777777777778,
>,0.0,
ENTR,0.001,
REW,-0.5423333333333333,
lr,0.000192,
a,-0.029634327,
c,0.095866345,
;,7792.489636143979,
+,0.0,
<,1.4706,
>,0.0,
ENTR,0.001,
REW,-0.2881666666666666,
lr,0.000192,
a,0.27891797,
c,0.08161707,
;,7601.444404100988,
+,0.0,
<,1.4372444444444445,
>,0.0,
